,C,P
1970-01-01,24.435801928556142,0.6228031715321578
1970-02-01,24.464515543823055,0.622977085498978
1970-03-01,30.025053544219006,0.6231467193015604
1970-04-01,29.73588986461017,0.6233122755504301
1970-05-01,20.41585795342105,0.6234739473251824
1970-06-01,17.002065424901705,0.6236319185933296
1970-07-01,17.99713807948253,0.623786364657779
1970-08-01,16.379024979237002,0.6239374525431279
1970-09-01,12.730178423637083,0.6240853413993189
1970-10-01,14.732064795052978,0.6242301828558433
1970-11-01,17.384917851958946,0.6243721213869166
1970-12-01,11.007913818806522,0.6245112946357767
1971-01-01,7.423720616134519,0.6246478337450841
1971-02-01,0.6380581921997655,0.624781863653562
1971-03-01,1.5752493999252635,0.6249135033947391
1971-04-01,0.13991049111945064,0.6250428663688851
1971-05-01,-0.6800142924247079,0.6251700606124718
1971-06-01,-4.148726370788556,0.6252951890468186
1971-07-01,-5.403901757320238,0.6254183497222657
1971-08-01,-0.08629464709713286,0.6255396360451007
1971-09-01,-6.078943856940333,0.6256591369983032
1971-10-01,-10.00641627423887,0.6257769373487105
1971-11-01,-5.690806133554884,0.6258931178472461
1971-12-01,-5.959819613753931,0.6260077554173874
1972-01-01,-4.895348835476245,0.6261209233364263
1972-02-01,2.285058955194738,0.6262326914076158
1972-03-01,-3.549139680604314,0.6263431261241402
1972-04-01,-2.197126835552084,0.6264522908256829
1972-05-01,-4.139538684095519,0.6265602458478216
1972-06-01,-2.623969590105077,0.6266670486634188
1972-07-01,-5.999950351598622,0.6267727540186815
1972-08-01,-8.839882229299654,0.6268774140617449
1972-09-01,-7.814867903237029,0.626981078466168
1972-10-01,-12.368224062895566,0.6270837945475415
1972-11-01,-12.259197045665791,0.6271856073755983
1972-12-01,-17.472857160857785,0.6272865598800997
1973-01-01,-19.796136159282565,0.6273866929525701
1973-02-01,-14.171055323713144,0.6274860455428486
1973-03-01,-8.197116636004663,0.6275846547512437
1973-04-01,-5.670217713213235,0.6276825559157638
1973-05-01,-2.6285113443366406,0.6277797826963472
1973-06-01,-0.38436760159609573,0.6278763671535126
1973-07-01,-3.9099838298518463,0.627972339825012
1973-08-01,1.5675861246469558,0.6280677297979375
1973-09-01,3.0516104906658947,0.6281625647771408
1973-10-01,-8.272026366444328,0.6282568711513027
1973-11-01,-3.673890325146812,0.6283506740550887
1973-12-01,0.6236229211763162,0.6284439974284215
1974-01-01,-2.781483550068375,0.6285368640739987
1974-02-01,0.306783587678062,0.6286292957106985
1974-03-01,-5.826420260186658,0.6287213130247346
1974-04-01,-3.3136739088948186,0.6288129357195084
1974-05-01,-3.4422663831405833,0.6289041825617145
1974-06-01,-3.2272870008028187,0.6289950714261286
1974-07-01,-5.72273021132023,0.6290856193374535
1974-08-01,-1.9483363660574922,0.6291758425112917
1974-09-01,2.368679155195359,0.6292657563922645
1974-10-01,9.759190885799946,0.629355375690683
1974-11-01,2.58700787672662,0.6294447144175074
1974-12-01,5.222451656493815,0.629533785917435
1975-01-01,1.2920039506507122,0.6296226029008978
1975-02-01,-5.878115022252392,0.6297111774735821
1975-03-01,-0.8620538669551534,0.6297995211659324
1975-04-01,-6.852627851353347,0.6298876449597783
1975-05-01,-4.615073426669269,0.6299755593149049
1975-06-01,-10.727595011368589,0.6300632741936014
1975-07-01,-13.081363552033691,0.6301507990845678
1975-08-01,-7.309163058371894,0.6302381430249001
1975-09-01,-6.940232040267677,0.630325314622391
1975-10-01,-6.224451086830979,0.6304123220749953
1975-11-01,-1.783773835267552,0.6304991731909931
1975-12-01,-1.4288605055773411,0.6305858754073147
1976-01-01,-0.6981802117567668,0.6306724358070713
1976-02-01,-5.16038491541155,0.630758861136492
1976-03-01,-9.516606113431077,0.6308451578210951
1976-04-01,-18.01247061885136,0.6309313319807295
1976-05-01,-8.371541116355054,0.6310173894440574
1976-06-01,-13.886420662346946,0.6311033357625572
1976-07-01,-12.661207226033993,0.6311891762236991
1976-08-01,-12.469954843176996,0.6312749158632195
1976-09-01,-10.719950559579825,0.631360559477638
1976-10-01,-7.203607123013348,0.6314461116351049
1976-11-01,-10.839331186078233,0.6315315766865252
1976-12-01,-19.149081946165957,0.6316169587758683
1977-01-01,-22.781343133718064,0.6317022618500344
1977-02-01,-12.23630507341873,0.6317874896679294
1977-03-01,-16.455438531909586,0.6318726458099129
1977-04-01,-13.662609907972318,0.6319577336861039
1977-05-01,-7.2738011038704755,0.632042756543915
1977-06-01,-7.846261168565279,0.6321277174766758
1977-07-01,-7.391200861862876,0.6322126194305505
1977-08-01,-5.489644346434417,0.6322974652113563
1977-09-01,-2.816034029906328,0.6323822574916811
1977-10-01,-1.9250146796953969,0.6324669988166591
1977-11-01,-3.373939739775579,0.6325516916106807
1977-12-01,-8.613482376180635,0.6326363381825724
1978-01-01,-2.0126313784395755,0.6327209407314263
1978-02-01,-2.1552379090226204,0.6328055013516662
1978-03-01,3.491057595897075,0.6328900220380347
1978-04-01,1.3114365444215945,0.6329745046906803
1978-05-01,2.371909980540157,0.6330589511188045
1978-06-01,6.521941853375102,0.633143363045913
1978-07-01,10.202849980672678,0.6332277421134955
1978-08-01,4.684924023559891,0.6333120898849327
1978-09-01,6.118237131341923,0.6333964078491175
1978-10-01,4.205527144597927,0.633480697424212
1978-11-01,9.929810357127526,0.633564959960841
1978-12-01,8.207661657575368,0.6336491967454047
1979-01-01,9.643538096282308,0.6337334090032706
1979-02-01,12.849388676106644,0.6338175979011745
1979-03-01,10.049054427051269,0.6339017645505162
1979-04-01,18.988045885589777,0.6339859100099395
1979-05-01,7.15318103645259,0.6340700352874866
1979-06-01,17.054632685784256,0.6341541413434869
1979-07-01,16.71055104876175,0.6342382290923834
1979-08-01,15.822359500685664,0.6343222994051454
1979-09-01,16.402897182083677,0.6344063531113325
1979-10-01,15.903810230635733,0.6344903910010026
1979-11-01,17.362274333091417,0.6345744138267714
1979-12-01,21.0030432357702,0.6346584223053773
1980-01-01,16.771077118536745,0.6347424171194472
1980-02-01,19.829405048242677,0.6348263989189726
1980-03-01,25.252156120116826,0.6349103683232694
1980-04-01,26.841571582369685,0.6349943259218636
1980-05-01,27.052470361353286,0.6350782722766724
1980-06-01,25.736311696531367,0.6351622079225341
1980-07-01,14.391773036335358,0.6352461333690278
1980-08-01,16.650961686610344,0.6353300491013905
1980-09-01,11.384941377523482,0.6354139555818237
1980-10-01,7.35818394925614,0.6354978532503912
1980-11-01,7.80341310232968,0.6355817425263969
1980-12-01,13.627299143611747,0.6356656238091489
1981-01-01,13.123948352290206,0.6357494974792028
1981-02-01,10.132643651669348,0.6358333638984606
1981-03-01,16.460800843007434,0.6359172234118832
1981-04-01,8.535499186542935,0.6360010763481961
1981-05-01,14.564858019610142,0.6360849230203203
1981-06-01,15.067943804995757,0.6361687637261713
1981-07-01,16.447478320141567,0.6362525987496342
1981-08-01,17.511422873513087,0.6363364283611186
1981-09-01,16.828994160095274,0.6364202528180402
1981-10-01,17.942259775274277,0.6365040723658556
1981-11-01,18.37617883595264,0.6365878872379258
1981-12-01,19.87664188099307,0.6366716976568524
1982-01-01,24.355892626668023,0.6367555038342976
1982-02-01,14.853266272023287,0.6368393059723776
1982-03-01,9.701016155779099,0.6369231042629406
1982-04-01,5.55394691855494,0.6370068988892612
1982-05-01,3.5319506534836473,0.6370906900256643
1982-06-01,4.078277707232589,0.6371744778381173
1982-07-01,1.4254381099200364,0.6372582624846845
1982-08-01,2.020114485793912,0.6373420441161366
1982-09-01,-1.171669563302654,0.6374258228759673
1982-10-01,1.0226029636198462,0.6375095989007427
1982-11-01,-4.0393344468857375,0.6375933723206271
1982-12-01,1.5180499912174552,0.637677143259453
1983-01-01,-1.2521602427933447,0.637760911835235
1983-02-01,-7.1027783702736675,0.6378446781605872
1983-03-01,-7.967938731542248,0.6379284423425502
1983-04-01,-3.983639511274093,0.638012204482934
1983-05-01,-5.831203473451444,0.6380959646789565
1983-06-01,-10.766087750133124,0.6381797230231809
1983-07-01,-5.866468302653326,0.6382634796037682
1983-08-01,-8.353762930454241,0.6383472345044953
1983-09-01,-2.092482444509395,0.6384309878053019
1983-10-01,-2.051149267248894,0.6385147395823422
1983-11-01,-7.416806435315792,0.6385984899081303
1983-12-01,-6.419794343196862,0.6386822388516991
1984-01-01,-5.4737677361980595,0.6387659864787559
1984-02-01,1.3703762421389474,0.6388497328520376
1984-03-01,-1.0473409284545,0.6389334780310639
1984-04-01,4.1147921144831185,0.6390172220729089
1984-05-01,0.15623660807782347,0.63910096503141
1984-06-01,0.438945574827666,0.639184706958286
1984-07-01,2.9112880131750773,0.639268447902446
1984-08-01,5.168503105842113,0.6393521879107479
1984-09-01,7.990854184284691,0.6394359270277562
1984-10-01,5.8515815432458265,0.6395196652959214
1984-11-01,6.620646327519748,0.6396034027555602
1984-12-01,6.144448094072631,0.6396871394451478
1985-01-01,7.076232530416677,0.639770875401214
1985-02-01,5.119916894557981,0.6398546106588301
1985-03-01,8.574025647271391,0.6399383452509572
1985-04-01,6.0047090842975335,0.6400220792096105
1985-05-01,5.662287577198541,0.640105812564822
1985-06-01,10.994688000176115,0.6401895453450972
1985-07-01,9.861954528684073,0.6402732775779834
1985-08-01,5.425180993642069,0.6403570092894364
1985-09-01,7.463427330088945,0.6404407405042688
1985-10-01,15.359774111309015,0.640524471246249
1985-11-01,9.851735583555094,0.640608201537715
1985-12-01,12.190109431738172,0.6406919314001935
1986-01-01,10.597814443848092,0.6407756608539644
1986-02-01,9.84452383073864,0.6408593899186498
1986-03-01,11.680698331724221,0.6409431186127081
1986-04-01,5.273937863468805,0.6410268469538382
1986-05-01,8.85079123476323,0.6411105749586569
1986-06-01,3.422667541017428,0.6411943026431751
1986-07-01,5.287535942265828,0.6412780300226822
1986-08-01,4.7612960416379675,0.6413617571116836
1986-09-01,-4.831828354771135,0.6414454839241724
1986-10-01,4.5782044727985785,0.6415292104731174
1986-11-01,6.052469055441414,0.6416129367712101
1986-12-01,-2.2197449011426915,0.6416966628301695
1987-01-01,11.926483661437755,0.6417803886614746
1987-02-01,4.895218445202511,0.6418641142759928
1987-03-01,4.6160743445339385,0.6419478396839796
1987-04-01,0.4668791361337039,0.6420315648954422
1987-05-01,9.301051012504415,0.6421152899195091
1987-06-01,4.982612696148024,0.6421990147650467
1987-07-01,6.021847302793459,0.6422827394408159
1987-08-01,6.939899637998782,0.642366463954601
1987-09-01,-10.44364976455731,0.6424501883143164
1987-10-01,10.416007410399278,0.6425339125273369
1987-11-01,13.57625081183394,0.6426176366005172
1987-12-01,14.953040332056673,0.6427013605404421
1988-01-01,15.670843642284982,0.6427850843535868
1988-02-01,18.32686999016298,0.6428688080458711
1988-03-01,12.523746585333058,0.6429525316231761
1988-04-01,19.522054419826578,0.6430362550908475
1988-05-01,17.431849040097703,0.643119978454243
1988-06-01,18.709508214785274,0.6432037017182172
1988-07-01,24.867444945137578,0.6432874248874597
1988-08-01,18.741286729742267,0.6433711479665615
1988-09-01,22.58697744807048,0.6434548709598653
1988-10-01,25.281438733414667,0.6435385938714131
1988-11-01,19.786115604482177,0.6436223167049455
1988-12-01,21.932280874664563,0.643706039464381
